order_id,order_details_id,pizza_id,quantity
10864,24704,spinach_fet_l,1
10865,24705,pep_msh_pep_s,1
10865,24706,spicy_ital_l,1
10865,24707,thai_ckn_m,1
10866,24708,spicy_ital_l,1
10867,24709,green_garden_m,1
10867,24710,napolitana_m,1
10868,24711,hawaiian_m,1
10868,24712,pepperoni_l,1
10868,24713,spin_pesto_s,1
10868,24714,spinach_fet_m,1
10869,24715,prsc_argla_m,1
10870,24716,four_cheese_l,1
10870,24717,ital_supr_l,1
10870,24718,sicilian_m,1
10870,24719,the_greek_xl,1
10871,24720,big_meat_s,1
10871,24721,classic_dlx_m,1
10871,24722,hawaiian_l,1
10872,24723,napolitana_s,1
10873,24724,ckn_alfredo_s,1
10874,24725,classic_dlx_s,1
10874,24726,four_cheese_l,1
10875,24727,four_cheese_l,1
10876,24728,big_meat_s,1
10877,24729,classic_dlx_m,1
10877,24730,mediterraneo_m,1
10877,24731,thai_ckn_s,1
10878,24732,pepperoni_l,1
10879,24733,ital_cpcllo_l,1
10879,24734,southw_ckn_l,1
10880,24735,cali_ckn_l,1
10880,24736,cali_ckn_m,1
10881,24737,ital_supr_m,1
10882,24738,spinach_supr_l,1
10883,24739,ckn_pesto_s,1
10884,24740,classic_dlx_m,1
10884,24741,ital_supr_l,1
10884,24742,sicilian_s,1
10885,24743,hawaiian_l,1
10886,24744,classic_dlx_m,1
10886,24745,green_garden_m,1
10886,24746,sicilian_s,1
10886,24747,spin_pesto_l,1
10887,24748,spicy_ital_l,1
10888,24749,the_greek_xl,1
10889,24750,cali_ckn_s,1
10889,24751,hawaiian_s,1
10889,24752,mediterraneo_s,1
10889,24753,sicilian_m,1
10889,24754,southw_ckn_l,1
10889,24755,spicy_ital_l,2
10889,24756,spin_pesto_m,1
10889,24757,thai_ckn_l,2
10890,24758,spinach_supr_s,1
10891,24759,southw_ckn_m,1
10892,24760,green_garden_s,1
10892,24761,prsc_argla_s,1
10893,24762,five_cheese_l,1
10893,24763,southw_ckn_l,1
10894,24764,spicy_ital_m,1
10895,24765,classic_dlx_m,1
10896,24766,cali_ckn_l,1
10896,24767,four_cheese_l,1
10896,24768,ital_supr_l,1
10897,24769,classic_dlx_m,1
10897,24770,ital_supr_m,1
10898,24771,ital_cpcllo_l,1
10899,24772,cali_ckn_m,1
10899,24773,cali_ckn_s,1
10899,24774,pepperoni_l,1
10900,24775,four_cheese_l,1
10900,24776,ital_supr_l,1
10900,24777,pepperoni_s,1
10900,24778,thai_ckn_l,1
10901,24779,brie_carre_s,1
10901,24780,ital_cpcllo_l,1
10901,24781,veggie_veg_s,1
10902,24782,pepperoni_s,1
10902,24783,prsc_argla_m,1
10903,24784,hawaiian_s,1
10903,24785,ital_supr_m,1
10903,24786,pepperoni_m,1
10904,24787,big_meat_s,1
10904,24788,hawaiian_m,1
10905,24789,hawaiian_l,1
10905,24790,thai_ckn_l,1
10906,24791,classic_dlx_s,1
10906,24792,mediterraneo_l,1
10906,24793,pep_msh_pep_l,1
10906,24794,pepperoni_l,1
10907,24795,ckn_alfredo_m,1
10907,24796,napolitana_l,1
10908,24797,bbq_ckn_l,1
10908,24798,mexicana_m,1
10908,24799,napolitana_l,1
10908,24800,thai_ckn_m,1
10909,24801,classic_dlx_m,1
10909,24802,pep_msh_pep_s,1
10909,24803,sicilian_l,1
10910,24804,ital_cpcllo_s,1
10910,24805,mexicana_m,1
10911,24806,calabrese_m,1
10911,24807,hawaiian_s,1
10911,24808,spicy_ital_l,1
10912,24809,big_meat_s,1
10913,24810,big_meat_s,1
10914,24811,big_meat_s,1
10914,24812,the_greek_m,1
10914,24813,the_greek_s,1
10915,24814,mediterraneo_l,1
10915,24815,spinach_fet_l,1
10916,24816,bbq_ckn_s,1
10916,24817,green_garden_m,1
10917,24818,green_garden_s,1
10917,24819,sicilian_s,1
10918,24820,ckn_alfredo_m,1
10918,24821,hawaiian_l,1
10918,24822,pepperoni_l,1
10919,24823,prsc_argla_l,2
10919,24824,thai_ckn_m,1
10919,24825,veggie_veg_l,1
10920,24826,ital_supr_m,1
10921,24827,four_cheese_l,1
10921,24828,ital_supr_m,1
10922,24829,classic_dlx_m,1
10922,24830,green_garden_s,1
10922,24831,spicy_ital_l,1
10922,24832,the_greek_xl,1
10923,24833,four_cheese_l,1
10924,24834,bbq_ckn_l,1
10925,24835,sicilian_s,1
10925,24836,spinach_fet_l,1
10925,24837,spinach_supr_s,1
10926,24838,pepperoni_m,1
10927,24839,pepperoni_m,1
10928,24840,brie_carre_s,1
10929,24841,bbq_ckn_l,1
10929,24842,ital_veggie_m,1
10929,24843,spinach_supr_m,1
10930,24844,bbq_ckn_s,1
10930,24845,southw_ckn_m,1
10930,24846,spicy_ital_m,1
10931,24847,big_meat_s,1
10931,24848,ckn_pesto_m,1
10931,24849,four_cheese_l,1
10931,24850,ital_supr_m,1
10931,24851,ital_supr_s,1
10931,24852,mediterraneo_l,1
10931,24853,pepperoni_l,1
10931,24854,southw_ckn_m,1
10931,24855,spinach_fet_s,1
10931,24856,thai_ckn_l,1
10931,24857,veggie_veg_m,1
10931,24858,veggie_veg_s,1
10932,24859,big_meat_s,1
10933,24860,bbq_ckn_m,1
10933,24861,big_meat_s,1
10934,24862,bbq_ckn_m,1
10934,24863,cali_ckn_s,1
10934,24864,ital_cpcllo_l,1
10934,24865,mexicana_l,1
10935,24866,bbq_ckn_l,1
10935,24867,big_meat_s,1
10935,24868,five_cheese_l,1
10935,24869,mediterraneo_s,1
10936,24870,classic_dlx_s,1
10936,24871,sicilian_s,1
10937,24872,spin_pesto_l,2
10937,24873,spinach_fet_m,1
10938,24874,bbq_ckn_s,1
10939,24875,ital_supr_m,1
10940,24876,ckn_alfredo_m,1
10941,24877,classic_dlx_s,1
10941,24878,hawaiian_l,1
10941,24879,ital_cpcllo_l,1
10941,24880,mediterraneo_m,1
10942,24881,classic_dlx_s,1
10942,24882,hawaiian_s,1
10942,24883,ital_veggie_s,1
10942,24884,prsc_argla_s,1
10943,24885,mexicana_l,1
10943,24886,thai_ckn_l,1
10944,24887,cali_ckn_m,1
10945,24888,cali_ckn_s,1
10945,24889,five_cheese_l,1
10945,24890,hawaiian_l,1
10945,24891,hawaiian_s,1
10945,24892,pep_msh_pep_l,1
10945,24893,veggie_veg_l,1
10946,24894,ckn_alfredo_m,1
10946,24895,pep_msh_pep_m,1
10947,24896,spicy_ital_s,1
10948,24897,cali_ckn_l,1
10948,24898,classic_dlx_m,1
10948,24899,thai_ckn_s,1
10949,24900,soppressata_l,1
10950,24901,pepperoni_s,1
10951,24902,hawaiian_m,1
10951,24903,ital_supr_l,1
10952,24904,southw_ckn_l,1
10953,24905,four_cheese_l,1
10953,24906,four_cheese_m,1
10953,24907,pep_msh_pep_m,1
10954,24908,pepperoni_l,1
10954,24909,the_greek_m,1
10955,24910,napolitana_l,1
10956,24911,spinach_fet_m,1
10957,24912,classic_dlx_m,1
10958,24913,ital_supr_s,1
10958,24914,mediterraneo_m,1
10959,24915,four_cheese_l,1
10959,24916,thai_ckn_m,1
10960,24917,bbq_ckn_l,1
10960,24918,ital_cpcllo_s,1
10960,24919,southw_ckn_m,1
10961,24920,southw_ckn_s,1
10962,24921,five_cheese_l,1
10962,24922,southw_ckn_m,2
10963,24923,mediterraneo_l,1
10963,24924,pep_msh_pep_m,1
10964,24925,pepperoni_l,1
10965,24926,bbq_ckn_l,1
10966,24927,classic_dlx_s,1
10966,24928,pepperoni_s,1
10967,24929,ital_cpcllo_l,1
10967,24930,spin_pesto_m,1
10968,24931,spicy_ital_s,1
10969,24932,four_cheese_l,1
10969,24933,ital_cpcllo_s,1
10970,24934,ital_veggie_m,1
10970,24935,the_greek_s,1
10971,24936,southw_ckn_l,1
10972,24937,bbq_ckn_l,1
10972,24938,big_meat_s,1
10973,24939,ital_supr_m,1
10973,24940,mexicana_l,1
10974,24941,classic_dlx_s,1
10974,24942,mexicana_m,1
10974,24943,spinach_fet_l,1
10975,24944,mexicana_l,1
10976,24945,bbq_ckn_s,1
10977,24946,big_meat_s,2
10977,24947,four_cheese_l,1
10977,24948,pepperoni_s,1
10978,24949,green_garden_s,1
10978,24950,sicilian_l,1
10978,24951,spin_pesto_s,1
10978,24952,veggie_veg_s,1
10979,24953,ital_supr_m,1
10979,24954,pepperoni_s,1
10979,24955,peppr_salami_l,1
10980,24956,ckn_pesto_l,1
10980,24957,classic_dlx_m,1
10980,24958,ital_veggie_m,1
10980,24959,pep_msh_pep_s,1
10981,24960,bbq_ckn_l,1
10981,24961,calabrese_m,1
10982,24962,ital_cpcllo_l,1
10982,24963,pepperoni_m,1
10983,24964,ital_veggie_m,1
10983,24965,soppressata_s,1
10984,24966,classic_dlx_s,1
10984,24967,sicilian_m,1
10985,24968,classic_dlx_m,1
10985,24969,ital_supr_m,1
10985,24970,mexicana_m,1
10985,24971,napolitana_l,1
10986,24972,classic_dlx_m,1
10986,24973,five_cheese_l,1
10986,24974,ital_veggie_m,1
10987,24975,cali_ckn_m,1
10987,24976,ckn_pesto_s,1
10988,24977,spin_pesto_m,1
10989,24978,big_meat_s,1
10989,24979,ckn_pesto_l,1
10990,24980,pepperoni_m,1
10990,24981,spicy_ital_m,1
10991,24982,cali_ckn_m,1
10992,24983,napolitana_m,1
10992,24984,pepperoni_s,1
10993,24985,ckn_pesto_m,1
10993,24986,classic_dlx_m,1
10993,24987,soppressata_s,1
10993,24988,spicy_ital_l,1
10994,24989,big_meat_s,2
10994,24990,cali_ckn_s,1
10994,24991,the_greek_s,1
10995,24992,four_cheese_l,1
10995,24993,prsc_argla_m,1
10995,24994,spinach_fet_m,1
10995,24995,veggie_veg_s,1
10996,24996,mediterraneo_m,1
10997,24997,ckn_alfredo_l,1
10997,24998,mexicana_l,1
10997,24999,prsc_argla_m,1
10998,25000,big_meat_s,1
10998,25001,thai_ckn_l,2
10998,25002,the_greek_s,1
10999,25003,big_meat_s,1
10999,25004,mexicana_l,1
11000,25005,ckn_pesto_m,1
11000,25006,pepperoni_m,1
11000,25007,spicy_ital_m,1
11001,25008,big_meat_s,1
11001,25009,cali_ckn_l,1
11001,25010,thai_ckn_l,1
11002,25011,hawaiian_l,1
11002,25012,spin_pesto_s,1
11002,25013,the_greek_l,1
11003,25014,prsc_argla_l,1
11003,25015,spin_pesto_s,1
11004,25016,hawaiian_l,1
11004,25017,mexicana_m,1
11004,25018,prsc_argla_m,1
11005,25019,cali_ckn_m,1
11005,25020,four_cheese_l,1
11006,25021,thai_ckn_l,1
11007,25022,cali_ckn_m,1
11007,25023,ital_supr_l,1
11008,25024,classic_dlx_s,1
11008,25025,pepperoni_s,1
11008,25026,soppressata_l,1
11009,25027,napolitana_l,1
11009,25028,thai_ckn_l,1
11010,25029,veggie_veg_s,1
11011,25030,spicy_ital_l,1
11011,25031,thai_ckn_l,1
11012,25032,mexicana_l,2
11012,25033,pepperoni_l,1
11013,25034,bbq_ckn_l,1
11014,25035,four_cheese_l,1
11014,25036,mediterraneo_l,1
11014,25037,napolitana_m,1
11015,25038,the_greek_s,1
11015,25039,the_greek_xl,1
11016,25040,ital_supr_l,1
11017,25041,prsc_argla_m,1
11018,25042,big_meat_s,1
11018,25043,four_cheese_l,1
11018,25044,ital_cpcllo_s,1
11018,25045,southw_ckn_l,1
11018,25046,spicy_ital_l,1
11018,25047,thai_ckn_s,1
11019,25048,classic_dlx_l,1
11019,25049,pepperoni_s,1
11020,25050,big_meat_s,1
11021,25051,big_meat_s,1
11021,25052,cali_ckn_s,1
11021,25053,hawaiian_s,1
11021,25054,southw_ckn_l,1
11022,25055,bbq_ckn_s,1
11023,25056,pepperoni_m,1
11023,25057,thai_ckn_l,1
11024,25058,ital_veggie_m,1
11025,25059,four_cheese_l,1
11025,25060,ital_supr_l,1
11026,25061,five_cheese_l,1
11026,25062,hawaiian_m,1
11026,25063,spicy_ital_m,1
11027,25064,ital_veggie_m,1
11028,25065,five_cheese_l,1
11028,25066,thai_ckn_s,1
11029,25067,five_cheese_l,1
11029,25068,hawaiian_m,1
11029,25069,mexicana_m,1
11029,25070,spinach_supr_s,1
11030,25071,spinach_fet_s,1
11031,25072,classic_dlx_l,1
11032,25073,classic_dlx_l,1
11032,25074,spicy_ital_s,1
11033,25075,classic_dlx_l,1
11034,25076,peppr_salami_m,1
11035,25077,spicy_ital_l,1
11036,25078,five_cheese_l,1
11036,25079,spicy_ital_m,1
11037,25080,pepperoni_m,1
11037,25081,peppr_salami_l,1
11038,25082,ckn_pesto_m,1
11038,25083,ital_veggie_l,1
11038,25084,ital_veggie_m,1
11039,25085,brie_carre_s,1
11039,25086,thai_ckn_m,1
11040,25087,spinach_supr_l,1
11041,25088,ital_cpcllo_l,1
11041,25089,soppressata_s,1
11042,25090,ckn_pesto_l,1
11043,25091,classic_dlx_s,1
11043,25092,napolitana_m,1
11043,25093,peppr_salami_s,1
11043,25094,prsc_argla_l,1
11044,25095,classic_dlx_s,2
11044,25096,ital_cpcllo_l,1
11045,25097,mexicana_m,1
11046,25098,cali_ckn_s,1
11047,25099,pep_msh_pep_m,1
11048,25100,classic_dlx_l,1
11048,25101,ital_cpcllo_l,1
11049,25102,pepperoni_s,1
11050,25103,cali_ckn_l,1
11051,25104,cali_ckn_l,1
11051,25105,classic_dlx_m,1
11052,25106,classic_dlx_m,1
11052,25107,ital_supr_m,1
11052,25108,pep_msh_pep_m,1
11052,25109,thai_ckn_m,1
11053,25110,five_cheese_l,1
11053,25111,pepperoni_m,1
11054,25112,cali_ckn_m,1
11054,25113,peppr_salami_m,1
11054,25114,sicilian_l,1
11055,25115,bbq_ckn_s,1
11055,25116,hawaiian_l,1
11055,25117,mediterraneo_l,1
11056,25118,calabrese_s,1
11056,25119,green_garden_l,1
11056,25120,napolitana_l,1
11057,25121,hawaiian_l,1
11057,25122,pepperoni_l,1
11057,25123,southw_ckn_l,1
11057,25124,thai_ckn_l,1
11058,25125,cali_ckn_l,1
11058,25126,ital_cpcllo_l,1
11058,25127,sicilian_s,1
11059,25128,spicy_ital_m,1
11059,25129,veggie_veg_m,1
11059,25130,veggie_veg_s,1
11060,25131,mediterraneo_m,1
11060,25132,peppr_salami_s,1
11060,25133,southw_ckn_m,1
11061,25134,brie_carre_s,1
11062,25135,big_meat_s,1
11062,25136,five_cheese_l,1
11062,25137,green_garden_s,1
11062,25138,ital_veggie_m,1
11063,25139,ckn_alfredo_l,1
11064,25140,cali_ckn_s,1
11064,25141,pep_msh_pep_l,1
11064,25142,pep_msh_pep_s,1
11065,25143,calabrese_l,1
11065,25144,spinach_fet_l,1
11066,25145,calabrese_l,1
11066,25146,classic_dlx_s,1
11066,25147,spin_pesto_m,1
11067,25148,calabrese_m,1
11068,25149,ital_supr_s,1
11069,25150,spicy_ital_s,1
11069,25151,spin_pesto_s,1
11070,25152,hawaiian_s,1
11070,25153,mexicana_l,1
11071,25154,peppr_salami_l,1
11072,25155,five_cheese_l,1
11072,25156,spinach_fet_m,1
11073,25157,mediterraneo_l,1
11073,25158,spinach_fet_s,1
11074,25159,green_garden_l,1
11075,25160,pepperoni_m,1
11076,25161,bbq_ckn_l,1
11076,25162,bbq_ckn_m,1
11076,25163,soppressata_m,1
11077,25164,calabrese_m,1
11077,25165,five_cheese_l,1
11078,25166,prsc_argla_s,1
11079,25167,mediterraneo_l,1
11079,25168,sicilian_l,1
11080,25169,bbq_ckn_l,1
11081,25170,pep_msh_pep_m,1
11081,25171,the_greek_m,1
11082,25172,bbq_ckn_m,1
11083,25173,ital_veggie_m,1
11083,25174,sicilian_m,1
11084,25175,southw_ckn_l,1
11085,25176,cali_ckn_l,1
11085,25177,mexicana_m,1
11085,25178,thai_ckn_m,1
11086,25179,big_meat_s,1
11086,25180,green_garden_m,1
11086,25181,ital_supr_l,1
11086,25182,napolitana_s,1
11087,25183,cali_ckn_l,1
11087,25184,pepperoni_l,1
11087,25185,peppr_salami_l,1
11088,25186,bbq_ckn_s,1
11088,25187,big_meat_s,1
11088,25188,ital_cpcllo_l,1
11088,25189,prsc_argla_m,1
11089,25190,ital_supr_m,1
11089,25191,southw_ckn_m,1
11090,25192,hawaiian_s,1
11090,25193,pep_msh_pep_m,1
11090,25194,soppressata_m,1
11091,25195,spinach_supr_s,1
11091,25196,veggie_veg_l,1
11092,25197,veggie_veg_s,1
11093,25198,bbq_ckn_l,1
11093,25199,pep_msh_pep_m,1
11093,25200,the_greek_l,1
11094,25201,big_meat_s,1
11094,25202,hawaiian_s,1
11094,25203,napolitana_l,1
11095,25204,brie_carre_s,1
11095,25205,classic_dlx_l,1
11095,25206,green_garden_m,1
11096,25207,ckn_alfredo_s,1
11096,25208,mediterraneo_m,1
11096,25209,pepperoni_l,1
11096,25210,veggie_veg_m,1
11097,25211,calabrese_m,1
11097,25212,classic_dlx_m,1
11097,25213,mexicana_l,1
11098,25214,classic_dlx_s,1
11098,25215,the_greek_l,1
11099,25216,ital_cpcllo_l,1
11100,25217,bbq_ckn_s,1
11100,25218,classic_dlx_m,1
11101,25219,pep_msh_pep_l,1
11102,25220,cali_ckn_s,1
11102,25221,ital_veggie_m,1
11102,25222,spinach_supr_s,1
11103,25223,peppr_salami_m,1
11103,25224,veggie_veg_l,1
11104,25225,pep_msh_pep_s,1
11105,25226,ckn_alfredo_m,1
11105,25227,five_cheese_l,1
11105,25228,pepperoni_s,1
11105,25229,thai_ckn_l,1
11106,25230,bbq_ckn_l,1
11106,25231,prsc_argla_m,1
11106,25232,spicy_ital_l,1
11106,25233,spinach_fet_s,1
11107,25234,five_cheese_l,1
11107,25235,mediterraneo_l,1
11107,25236,napolitana_s,1
11107,25237,pepperoni_s,1
11108,25238,bbq_ckn_m,1
11108,25239,napolitana_m,1
11108,25240,prsc_argla_m,1
11108,25241,thai_ckn_l,1
11109,25242,ckn_pesto_m,1
11109,25243,green_garden_s,1
11109,25244,hawaiian_s,1
11110,25245,calabrese_l,1
11110,25246,peppr_salami_l,1
11111,25247,soppressata_m,1
11112,25248,four_cheese_l,1
11112,25249,green_garden_m,1
11112,25250,ital_cpcllo_l,1
11113,25251,spinach_fet_s,1
11114,25252,big_meat_s,1
11114,25253,pep_msh_pep_m,1
11115,25254,bbq_ckn_l,1
11115,25255,hawaiian_m,1
11115,25256,pepperoni_l,1
11115,25257,soppressata_s,1
11116,25258,pepperoni_m,1
11116,25259,southw_ckn_l,1
11117,25260,mediterraneo_l,1
11117,25261,peppr_salami_m,1
11117,25262,spin_pesto_s,1
11118,25263,mexicana_s,1
11118,25264,thai_ckn_l,1
11119,25265,brie_carre_s,1
11119,25266,mexicana_l,1
11119,25267,mexicana_s,1
11119,25268,thai_ckn_s,1
11120,25269,ckn_pesto_l,1
11120,25270,ital_veggie_l,1
11121,25271,spicy_ital_l,1
11121,25272,veggie_veg_m,1
11122,25273,ckn_alfredo_m,1
11122,25274,pep_msh_pep_m,1
11123,25275,southw_ckn_l,1
11124,25276,southw_ckn_l,1
11124,25277,spicy_ital_l,1
11125,25278,napolitana_m,1
11126,25279,four_cheese_l,1
11126,25280,pepperoni_l,1
11126,25281,the_greek_s,1
11127,25282,mexicana_l,1
11128,25283,bbq_ckn_l,1
11128,25284,calabrese_l,1
11128,25285,hawaiian_m,1
11128,25286,ital_cpcllo_l,1
11128,25287,mediterraneo_l,1
11128,25288,pepperoni_l,1
11128,25289,peppr_salami_l,1
11128,25290,sicilian_l,1
11128,25291,spinach_fet_s,1
11128,25292,thai_ckn_l,1
11128,25293,the_greek_l,1
11128,25294,the_greek_m,1
11129,25295,sicilian_l,1
11130,25296,sicilian_m,1
11131,25297,big_meat_s,1
11132,25298,five_cheese_l,1
11133,25299,ital_supr_s,1
11134,25300,big_meat_s,1
11134,25301,calabrese_m,1
11134,25302,thai_ckn_s,1
11135,25303,brie_carre_s,1
11136,25304,sicilian_s,1
11136,25305,thai_ckn_l,1
11136,25306,veggie_veg_m,1
11136,25307,veggie_veg_s,1
11137,25308,southw_ckn_l,1
11138,25309,soppressata_m,1
11138,25310,veggie_veg_m,1
11139,25311,bbq_ckn_l,1
11139,25312,pep_msh_pep_m,1
11139,25313,sicilian_l,1
11139,25314,sicilian_m,1
11140,25315,ital_veggie_m,1
11140,25316,the_greek_s,1
11141,25317,calabrese_l,1
11141,25318,spinach_fet_s,1
11142,25319,big_meat_s,2
11142,25320,hawaiian_l,1
11142,25321,hawaiian_s,1
11143,25322,pep_msh_pep_l,1
11143,25323,prsc_argla_m,1
11143,25324,the_greek_xl,1
11144,25325,five_cheese_l,1
11145,25326,spicy_ital_l,1
11146,25327,mediterraneo_s,1
11147,25328,veggie_veg_l,1
11148,25329,spin_pesto_s,1
11149,25330,ital_supr_m,1
11149,25331,sicilian_l,1
11150,25332,classic_dlx_s,1
11150,25333,five_cheese_l,1
11150,25334,ital_veggie_s,1
11150,25335,veggie_veg_m,1
11151,25336,sicilian_l,1
11151,25337,spicy_ital_s,1
11152,25338,pep_msh_pep_l,1
11152,25339,spinach_supr_l,1
11153,25340,ckn_pesto_l,1
11153,25341,hawaiian_s,1
11153,25342,sicilian_m,1
11153,25343,thai_ckn_l,1
11154,25344,brie_carre_s,1
11154,25345,hawaiian_m,1
11154,25346,pep_msh_pep_s,1
11154,25347,thai_ckn_m,1
11155,25348,napolitana_l,1
11155,25349,napolitana_s,1
11155,25350,pep_msh_pep_s,1
11155,25351,spin_pesto_m,1
11156,25352,pepperoni_m,1
11157,25353,sicilian_m,1
11157,25354,thai_ckn_l,1
11158,25355,pepperoni_s,1
11158,25356,peppr_salami_l,1
11159,25357,four_cheese_l,1
11159,25358,sicilian_m,1
11160,25359,classic_dlx_s,1
11160,25360,soppressata_s,1
11161,25361,bbq_ckn_l,1
11161,25362,cali_ckn_m,1
11161,25363,classic_dlx_s,1
11161,25364,mexicana_m,1
11162,25365,spinach_fet_m,1
11163,25366,cali_ckn_m,1
11163,25367,green_garden_s,1
11163,25368,napolitana_s,1
11163,25369,thai_ckn_l,1
11164,25370,classic_dlx_l,1
11164,25371,classic_dlx_m,1
11164,25372,prsc_argla_l,1
11165,25373,five_cheese_l,1
11165,25374,spicy_ital_m,1
11166,25375,classic_dlx_m,1
11166,25376,pepperoni_m,1
11167,25377,classic_dlx_s,1
11167,25378,hawaiian_l,1
11168,25379,ckn_alfredo_m,1
11168,25380,pep_msh_pep_s,1
11168,25381,veggie_veg_l,1
11169,25382,ckn_pesto_l,1
11170,25383,green_garden_s,1
11170,25384,napolitana_s,1
11171,25385,pepperoni_s,1
11172,25386,thai_ckn_l,1
11173,25387,ckn_pesto_s,1
11173,25388,classic_dlx_s,1
11173,25389,spinach_supr_s,1
11174,25390,big_meat_s,1
11174,25391,pep_msh_pep_s,1
11174,25392,spin_pesto_s,1
11174,25393,veggie_veg_l,1
11175,25394,cali_ckn_l,1
11175,25395,ckn_pesto_l,1
11175,25396,five_cheese_l,1
11175,25397,four_cheese_l,1
11175,25398,four_cheese_m,1
11175,25399,hawaiian_s,1
11175,25400,spicy_ital_l,1
11175,25401,spicy_ital_s,1
11175,25402,thai_ckn_s,1
11176,25403,big_meat_s,1
11176,25404,calabrese_l,1
11176,25405,cali_ckn_l,1
11176,25406,ital_veggie_s,1
11176,25407,spinach_supr_l,1
11177,25408,bbq_ckn_l,1
11177,25409,bbq_ckn_m,1
11178,25410,cali_ckn_m,2
11178,25411,ckn_pesto_s,1
11178,25412,ital_cpcllo_m,1
11178,25413,soppressata_l,1
11178,25414,soppressata_m,1
11178,25415,southw_ckn_m,1
11178,25416,spin_pesto_s,1
11179,25417,spinach_supr_m,1
11180,25418,thai_ckn_s,1
11181,25419,big_meat_s,1
11181,25420,classic_dlx_m,1
11181,25421,classic_dlx_s,1
11181,25422,napolitana_m,1
11182,25423,big_meat_s,1
11182,25424,pepperoni_s,1
11182,25425,southw_ckn_l,1
11182,25426,spicy_ital_l,1
11183,25427,mexicana_l,1
11183,25428,southw_ckn_m,1
11184,25429,green_garden_m,1
11185,25430,thai_ckn_l,1
11186,25431,soppressata_s,1
11187,25432,pep_msh_pep_s,1
11187,25433,soppressata_l,1
11187,25434,thai_ckn_m,1
11188,25435,four_cheese_m,1
11188,25436,hawaiian_s,1
11189,25437,bbq_ckn_l,1
11190,25438,ital_veggie_m,1
11190,25439,sicilian_m,1
11191,25440,prsc_argla_m,1
11191,25441,sicilian_m,1
11191,25442,veggie_veg_s,1
11192,25443,thai_ckn_s,1
11193,25444,peppr_salami_l,1
11194,25445,spicy_ital_l,1
11195,25446,ital_cpcllo_l,1
11196,25447,mexicana_l,1
11197,25448,calabrese_l,1
11197,25449,classic_dlx_s,1
11197,25450,prsc_argla_m,1
11198,25451,four_cheese_l,1
11198,25452,napolitana_m,1
11198,25453,pepperoni_s,1
11199,25454,bbq_ckn_s,1
11199,25455,classic_dlx_l,1
11199,25456,ital_cpcllo_m,1
11199,25457,ital_supr_l,1
11200,25458,five_cheese_l,1
11200,25459,hawaiian_m,1
11201,25460,thai_ckn_l,1
11201,25461,veggie_veg_l,1
11202,25462,ital_supr_m,1
11203,25463,veggie_veg_s,1
11204,25464,ital_cpcllo_l,1
11205,25465,bbq_ckn_m,1
11205,25466,peppr_salami_l,1
11206,25467,pepperoni_s,1
11206,25468,spin_pesto_l,2
11207,25469,bbq_ckn_l,1
11207,25470,bbq_ckn_s,1
11207,25471,green_garden_s,1
11207,25472,hawaiian_s,1
11208,25473,classic_dlx_l,1
11208,25474,mexicana_l,1
11209,25475,hawaiian_m,1
11210,25476,five_cheese_l,1
11210,25477,hawaiian_m,1
11210,25478,ital_supr_m,1
11210,25479,veggie_veg_m,1
11211,25480,ital_supr_m,1
11212,25481,bbq_ckn_l,1
11212,25482,mexicana_l,1
11213,25483,big_meat_s,1
11213,25484,southw_ckn_l,1
11214,25485,calabrese_s,1
11215,25486,napolitana_m,1
11215,25487,spin_pesto_m,1
11215,25488,spinach_supr_l,1
11216,25489,big_meat_s,1
11217,25490,classic_dlx_m,1
11217,25491,ital_cpcllo_s,1
11218,25492,southw_ckn_l,1
11219,25493,five_cheese_l,1
11220,25494,spinach_fet_m,1
11221,25495,mexicana_m,1
11221,25496,prsc_argla_s,1
11221,25497,southw_ckn_l,1
11222,25498,five_cheese_l,1
11222,25499,spinach_fet_l,1
11223,25500,hawaiian_m,1
11223,25501,peppr_salami_l,1
11223,25502,thai_ckn_s,1
11224,25503,ckn_alfredo_m,1
11224,25504,ckn_pesto_m,1
11224,25505,ital_cpcllo_m,1
11225,25506,classic_dlx_m,1
11225,25507,southw_ckn_l,1
11225,25508,veggie_veg_m,1
11226,25509,hawaiian_l,2
11227,25510,napolitana_l,1
11227,25511,spicy_ital_m,1
11227,25512,thai_ckn_l,1
11228,25513,bbq_ckn_m,1
11228,25514,big_meat_s,1
11228,25515,cali_ckn_l,1
11228,25516,ital_cpcllo_l,1
11228,25517,veggie_veg_s,1
11229,25518,classic_dlx_m,1
11230,25519,big_meat_s,1
11230,25520,ital_cpcllo_m,1
11230,25521,prsc_argla_l,1
11230,25522,southw_ckn_l,1
11231,25523,napolitana_l,1
11232,25524,southw_ckn_m,1
11233,25525,bbq_ckn_l,1
11233,25526,ckn_pesto_m,1
11233,25527,five_cheese_l,1
11233,25528,mediterraneo_l,1
11234,25529,ckn_alfredo_l,1
11234,25530,five_cheese_l,1
11234,25531,mexicana_l,1
11234,25532,thai_ckn_l,2
11234,25533,thai_ckn_m,1
11235,25534,cali_ckn_s,1
11235,25535,five_cheese_l,2
11235,25536,green_garden_l,1
11235,25537,mexicana_l,1
11235,25538,napolitana_l,1
11235,25539,napolitana_s,1
11235,25540,pepperoni_m,1
11235,25541,peppr_salami_l,1
11235,25542,prsc_argla_s,1
11235,25543,southw_ckn_s,1
11235,25544,spicy_ital_s,1
11235,25545,the_greek_xl,1
11236,25546,ckn_pesto_s,1
